"id_user","0","1","2","3","4","5","6","7","8","9","10","11","12"
"12472","12472","12472","DEL","12472","DEL","DEL","12472","12472","DEL","DEL","12472","12472","DEL"
"12473","DEL","DEL","DEL","DEL","DEL","DEL","12473","DEL","12473","DEL","12473","17857","DEL"
"12474","DEL","12474","12474","12474","DEL","12474","12474","12474","DEL","12474","12474","12474","DEL"
"12475","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12475","DEL","DEL"
"12476","12476","12476","12476","DEL","12476","12476","DEL","12476","DEL","12476","12476","12476","DEL"
"12477","DEL","DEL","12477","DEL","12477","DEL","DEL","DEL","12477","DEL","12477","12477","DEL"
"12478","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12478"
"12479","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12479","DEL"
"12480","DEL","12480","DEL","12480","DEL","DEL","DEL","12480","DEL","DEL","DEL","12480","DEL"
"12481","12481","12481","DEL","12481","DEL","12481","12481","DEL","DEL","DEL","12481","12481","DEL"
"12483","DEL","12483","DEL","DEL","12483","12483","12483","DEL","DEL","12483","12483","12483","DEL"
"12484","DEL","12484","DEL","DEL","DEL","DEL","12484","DEL","12484","DEL","DEL","12484","DEL"
"12488","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12488","12488","12488","DEL"
"12489","DEL","12489","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12490","DEL","12490","DEL","DEL","DEL","12490","12490","12490","12490","12490","DEL","12490","12490"
"12491","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12491","DEL"
"12492","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12492","DEL","12492","DEL","DEL"
"12493","DEL","DEL","DEL","DEL","DEL","12493","12493","DEL","DEL","DEL","DEL","DEL","DEL"
"12494","12494","DEL","12494","DEL","DEL","12494","DEL","12494","DEL","DEL","12494","12494","DEL"
"12497","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12497","DEL","DEL","DEL"
"12498","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12498","12498","DEL"
"12500","DEL","12500","12500","12500","DEL","DEL","12500","DEL","12500","DEL","12500","12500","DEL"
"12501","DEL","12501","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12502","DEL","DEL","12502","12502","DEL","12502","DEL","DEL","12502","12502","DEL","DEL","DEL"
"12504","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12504","DEL"
"12506","DEL","DEL","DEL","DEL","12506","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12507","DEL","DEL","12507","DEL","DEL","DEL","DEL","12507","DEL","DEL","DEL","DEL","DEL"
"12508","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12508","DEL"
"12509","DEL","DEL","12509","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12510","DEL","12510","DEL","DEL","DEL","DEL","DEL","12510","DEL","DEL","DEL","DEL","DEL"
"12512","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12512","DEL","DEL"
"12513","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12513","DEL","DEL","DEL","DEL"
"12514","DEL","DEL","DEL","12514","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12515","12515","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12516","DEL","DEL","DEL","DEL","DEL","DEL","12516","DEL","DEL","12516","DEL","DEL","DEL"
"12517","DEL","DEL","DEL","DEL","DEL","DEL","12517","DEL","12517","12517","DEL","12517","DEL"
"12518","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12518","12518","12518","12518","12518"
"12519","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12519","DEL","DEL"
"12520","DEL","DEL","DEL","12520","DEL","12520","DEL","12520","DEL","12520","DEL","DEL","DEL"
"12521","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12521","DEL","DEL","DEL","DEL","DEL"
"12522","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12522","DEL","DEL"
"12523","DEL","12523","12523","12523","12523","DEL","DEL","12523","12523","12523","12523","12523","DEL"
"12524","DEL","12524","12524","12524","DEL","12524","12524","DEL","DEL","DEL","12524","12524","DEL"
"12526","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12526","12526","DEL","12526"
"12527","DEL","12527","12527","DEL","DEL","DEL","DEL","DEL","DEL","12527","DEL","DEL","DEL"
"12528","DEL","12528","DEL","12528","DEL","DEL","DEL","12528","12528","DEL","12528","12528","DEL"
"12530","DEL","12530","DEL","DEL","12530","DEL","DEL","DEL","12530","DEL","12530","DEL","DEL"
"12531","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12531","DEL"
"12532","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12532","DEL"
"12534","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12534","DEL","DEL","DEL","DEL"
"12535","DEL","DEL","DEL","DEL","DEL","DEL","12535","DEL","DEL","12535","DEL","DEL","DEL"
"12536","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12536","DEL","DEL"
"12538","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12538","DEL"
"12539","DEL","12539","DEL","12539","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12539","DEL"
"12540","12540","12540","12540","12540","DEL","12540","12540","12540","12540","12540","12540","12540","DEL"
"12541","DEL","DEL","DEL","12541","DEL","DEL","12541","DEL","DEL","DEL","DEL","12541","DEL"
"12544","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12544","DEL"
"12545","DEL","DEL","DEL","12545","DEL","DEL","DEL","DEL","DEL","12545","DEL","DEL","DEL"
"12546","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12546","12546","DEL","DEL"
"12547","DEL","DEL","DEL","12547","DEL","12683","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12548","DEL","DEL","DEL","DEL","DEL","DEL","12548","DEL","DEL","DEL","DEL","DEL","DEL"
"12550","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12550","DEL","DEL","DEL"
"12551","12551","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12552","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12552","12552","DEL"
"12553","DEL","12553","17105","12553","DEL","12553","DEL","12553","12553","DEL","12553","12553","12553"
"12556","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12556","DEL","DEL","12556","DEL","DEL"
"12557","12557","12501","DEL","14713","DEL","DEL","DEL","12557","DEL","DEL","DEL","14390","DEL"
"12558","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12558"
"12559","DEL","12559","14850","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12560","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12560","12534","DEL","DEL","DEL","12560"
"12561","DEL","DEL","12561","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12562","DEL","DEL","DEL","DEL","DEL","12562","12562","DEL","12562","12562","12562","12562","12562"
"12564","DEL","DEL","DEL","12564","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12565","DEL","DEL","12565","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12566","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12566","DEL","DEL","DEL"
"12567","12567","DEL","12567","DEL","DEL","12567","12567","DEL","12567","12567","DEL","12567","DEL"
"12569","DEL","DEL","DEL","DEL","12569","12569","12569","12569","12569","12569","12569","12569","12569"
"12571","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12571","DEL","12571","DEL","DEL"
"12572","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12572","DEL","12572"
"12573","DEL","DEL","DEL","DEL","12573","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12574","DEL","12574","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12576","DEL","DEL","12576","DEL","DEL","12576","DEL","12576","DEL","12576","DEL","12576","DEL"
"12577","12577","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12577","DEL"
"12578","DEL","12578","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12578","DEL"
"12579","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12579","DEL","DEL","DEL"
"12580","DEL","DEL","DEL","DEL","12580","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12581","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12581","DEL","DEL"
"12582","DEL","DEL","12582","DEL","12582","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12583","12583","12583","12583","12583","DEL","12583","12583","12583","12583","12583","12583","12583","12583"
"12584","DEL","DEL","DEL","12584","DEL","DEL","12584","12584","12749","12584","12584","12584","12584"
"12585","12585","DEL","DEL","DEL","12585","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12586","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12586","DEL"
"12588","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12588","DEL","DEL"
"12589","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12589","DEL","DEL","DEL","12589","DEL"
"12590","DEL","DEL","DEL","DEL","DEL","12590","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12591","DEL","12591","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12592","DEL","DEL","DEL","DEL","DEL","12592","DEL","DEL","DEL","12592","DEL","DEL","DEL"
"12593","DEL","DEL","DEL","DEL","DEL","12593","DEL","DEL","12593","DEL","DEL","DEL","DEL"
"12594","DEL","12594","12594","12594","12594","12594","12423","DEL","12594","DEL","12594","13758","DEL"
"12596","DEL","DEL","DEL","DEL","12596","DEL","DEL","DEL","DEL","DEL","12596","DEL","DEL"
"12597","DEL","DEL","DEL","12597","DEL","DEL","12597","DEL","DEL","DEL","12597","12597","DEL"
"12598","DEL","DEL","12598","DEL","DEL","12598","DEL","12598","DEL","12598","DEL","12598","DEL"
"12599","DEL","DEL","12599","DEL","DEL","12599","12599","12599","12599","DEL","DEL","12599","DEL"
"12600","12600","DEL","12600","12600","12600","12600","DEL","12600","12600","12600","DEL","12600","DEL"
"12601","DEL","12601","12601","12601","DEL","12601","12601","DEL","DEL","DEL","DEL","DEL","DEL"
"12602","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12602","DEL","DEL"
"12604","DEL","DEL","DEL","12604","DEL","DEL","DEL","DEL","DEL","12604","DEL","DEL","DEL"
"12607","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12607","DEL","DEL"
"12609","DEL","12609","DEL","DEL","DEL","DEL","12609","DEL","DEL","12609","DEL","DEL","DEL"
"12610","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12610","DEL","12610","12610","DEL"
"12611","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12611","DEL","DEL"
"12612","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12612","DEL","DEL","DEL"
"12613","DEL","DEL","DEL","12613","DEL","12613","DEL","DEL","DEL","DEL","12613","DEL","DEL"
"12614","DEL","DEL","DEL","12614","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12615","DEL","DEL","DEL","DEL","DEL","DEL","12615","DEL","DEL","12615","DEL","12615","12615"
"12616","DEL","DEL","12616","DEL","DEL","DEL","DEL","DEL","DEL","12616","DEL","DEL","DEL"
"12617","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12617","DEL"
"12618","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12618","DEL"
"12619","DEL","DEL","DEL","12619","12619","DEL","DEL","12619","12619","12619","DEL","12619","DEL"
"12620","DEL","DEL","DEL","DEL","DEL","12620","DEL","DEL","DEL","12620","DEL","12620","DEL"
"12621","12621","DEL","12621","12621","12621","12621","12621","12621","12621","12621","12621","12621","12621"
"12622","DEL","DEL","DEL","DEL","12622","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12623","DEL","DEL","DEL","12623","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12624","DEL","DEL","DEL","DEL","DEL","DEL","12624","DEL","12624","DEL","DEL","DEL","DEL"
"12625","DEL","12625","DEL","DEL","DEL","12625","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12626","DEL","12626","DEL","DEL","DEL","DEL","12626","12626","12626","DEL","12626","12626","DEL"
"12627","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12627","12627","12627","12627","12627","DEL"
"12628","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12628","12628","12628"
"12630","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12630","12630","DEL"
"12631","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12631","DEL","DEL"
"12633","DEL","DEL","12633","DEL","DEL","12633","DEL","DEL","12633","DEL","12633","DEL","DEL"
"12635","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12635","DEL","12635","DEL","DEL","DEL"
"12637","DEL","12637","DEL","12637","12637","DEL","DEL","12637","DEL","12637","12637","DEL","DEL"
"12638","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12638","DEL"
"12639","DEL","DEL","DEL","DEL","12639","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12640","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12640","DEL","12640","DEL"
"12641","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12641","DEL","DEL","DEL","DEL"
"12642","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12642","DEL","12642","12642","DEL"
"12643","DEL","12643","DEL","DEL","DEL","12643","12643","DEL","12643","DEL","DEL","DEL","DEL"
"12644","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12644","DEL","DEL","DEL","DEL"
"12645","DEL","12645","DEL","DEL","DEL","12645","DEL","DEL","12645","DEL","DEL","12645","DEL"
"12646","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12646","DEL","12646"
"12647","12647","DEL","DEL","12647","12647","12647","DEL","12647","12647","12647","DEL","12647","DEL"
"12648","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12648","DEL","DEL","DEL","DEL","DEL"
"12649","DEL","DEL","DEL","DEL","DEL","12649","DEL","DEL","12649","DEL","DEL","DEL","DEL"
"12650","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12650"
"12651","DEL","12651","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12652","DEL","12652","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL"
"12653","DEL","DEL","12653","DEL","DEL","DEL","DEL","12653","DEL","DEL","DEL","DEL","DEL"
"12654","DEL","DEL","12654","DEL","DEL","12654","DEL","DEL","DEL","DEL","DEL","12654","DEL"
"12656","DEL","DEL","DEL","DEL","12656","12656","DEL","DEL","12656","12656","DEL","12656","DEL"
"12657","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12657","12971","12657","DEL"
"12658","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12658","DEL"
"12659","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12659","DEL"
"12660","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12660","DEL"
"12662","12662","DEL","12662","12662","12662","DEL","12662","12662","12662","DEL","12662","12662","12662"
"12664","DEL","12501","DEL","DEL","12664","DEL","DEL","12664","DEL","12664","12664","12664","12664"
"12667","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12667","DEL","DEL"
"12668","12668","12668","DEL","12668","DEL","DEL","DEL","DEL","DEL","DEL","DEL","12668","DEL"
"12669","DEL","DEL","DEL","12669","14543","DEL","DEL","12669","DEL","DEL","DEL","DEL","DEL"
"12670","DEL","DEL","DEL","DEL","12670","12670","DEL","DEL","DEL","12670","DEL","12670","DEL"
