id_user,0,1,2,3,4,5,6,7,8,9,10,11,12
12364,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,3e43e9d3f2971aa19fcf2fd01d70ba59bc916e34,b2a3a1a20bc1bf604095b24535fa12679504c69f,79210c9b29279afa352b5d80b719d097cbe1109b,DEL,4f720996d496b4cb784c6e6d12e65eff1a3b8453
12365,DEL,DEL,2aa9315d2773dc6c3364f6a17e868d2d8710dba4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12367,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,cbee9db3491449bb6e41f3526c084a0281523218
12370,b22a3d6b6659c13451de84046109a214129f71a0,DEL,DEL,81c984462606956d3ab4cd5f991169eeb6d6f75c,DEL,DEL,DEL,DEL,DEL,DEL,6a44e56c6c21249163ad57be666be52b313f8509,DEL,DEL
12371,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,fc9d2ebaba361bbeaaec98ecae3172baa8fcab40,DEL,DEL
12372,DEL,DEL,cbfb4174e1229a15e97fd3757021d75610e7dd6b,DEL,DEL,d79bb01a7d19e6f3df1f0cdbd11f381822895cb7,DEL,DEL,DEL,a1270cc8d433c687994b67357a28cc92ee7c399a,DEL,DEL,DEL
12373,DEL,DEL,8909aa4195a0b401aab526b6d6273e9c13212f7c,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12374,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,721aa36a02abe4394378ab12b29e9b060e21111a,DEL
12375,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,c5651f9557df91cf59f520066202f34538b4e714,DEL,3602be40cdb269630ac398a92d1d7b298359cf6c,DEL
12377,900b70f5a430d16b064e651f3c2eaf0725ca8aa7,28585064e01742f38a20ed8b162149041150f915,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12378,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,214f3b54cd12c5451998e624f3386c6a913d125c,DEL,DEL,DEL,DEL
12379,DEL,DEL,DEL,DEL,DEL,DEL,cbb256cb8895ff2ae6034977a4c42eda2b68864a,DEL,DEL,1c38ac4afe4be29b7325dadbadd558e71b05231e,DEL,DEL,DEL
12380,DEL,DEL,DEL,DEL,DEL,DEL,30fc557d87a37b36b9c527a27280d5e527f1e7cf,DEL,DEL,4b45c607ba905fbd41b2c1db3e6d7d726cd2775d,a75065c386c0a5c8a09febb7abdeb2d28e1f5ea0,a549131478371291c4ab599c9ab5e215c0c7a883,DEL
12381,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,a01ef233bd8e7c94ce64f59c2b59f347ddbd92c4,DEL,506aaba0ce8e7d1d84110e1ff89b382821ca7a87,0bb5db91a93686d76c9f18f5185f28ef8e60f7a5,53c56f3608f36130486726e4343816b5628aa7b9
12383,b32b3431b5114a5e1463d3e820df371e3541c6f0,6787aad2e06a84ceb382f9cf7e985cdef1b56a67,DEL,3bd2e3eb540ef88d61f0c8230e7e63506c1301cb,4546cda11aa7d94e18bbca1362cbf0f961174144,DEL,1c1b4c73d1d4ccf0efa07f7724f7c982725bf3a8,DEL,DEL,DEL,DEL,DEL,DEL
12384,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,6a85c80befeb27a8a6342a46cab36eee361dbc1a,DEL,DEL,482ccb8049dcd18729fe937042651b2441dc9865,DEL
12386,7a3a49739ec615c45bc24915700b849898a90e9c,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12388,DEL,292b778931cc71ce8d8b7d120a28fdc8a8ce86d2,31dc5b3ac151cd219757369b07646950a61b9068,0e81395e4e79caee16c141743b6fe9af393745b5,DEL,DEL,DEL,2006381622ea9897eb47ad9cd9f7406311a075ef,DEL,a452c92c7484039e0b0e5fbfc89df4e1fa4b23c0,DEL,84f452d8941e1cc93b365e356cdcaef879463a48,DEL
12390,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,744d76b43adcf1f1c5816495c84890842079d5ff,DEL,DEL,DEL
12391,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,f78c0c68db5411520975abaa3bd18a4cb6c085b4,DEL
12393,DEL,5b9eff7990d5e98f17b88f9424b17a2b50c73300,DEL,DEL,f65e82005761bacae2cd496ac2987732608f543e,DEL,DEL,DEL,DEL,cc686ec26ac3e320c66f52f648c41ec2c6fab651,DEL,DEL,DEL
12394,DEL,DEL,DEL,DEL,DEL,488a73007109b4811b40d62458e7cc772d3588ae,DEL,DEL,DEL,DEL,2c59921ea0f10377c4003742a5258e3428a65834,DEL,DEL
12395,d574a3a9bafb22fca774d0abdcc19bed2ab1ecf8,DEL,e88561df8835ba0866eb61ce23bba26c7327e579,69a98d0245d4d8ebfa65171b4b0751ac44ed8779,DEL,342092db3c7b0b2bf086f395e6a3b2371f591002,4cfe2a7e832105e7c09782b50f3bb099fa64a83d,DEL,133cd4dff0e8cd7beb656f9e94dd81a2360e3b0c,DEL,09811df8119cefbec4b87199fec89bfc88581ac5,742d9d1192c395f8cfdde2b991795a058c955346,DEL
12397,DEL,DEL,DEL,DEL,DEL,DEL,DEL,11187580c968c2f88ff10d9cf14cb96354796ae5,DEL,DEL,DEL,64b587862ff9bd6d7ee698aded2a83d53761840d,DEL
12398,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,3a0e6ffbcea468c77183c1092578e8c951caddb0,DEL,DEL
12399,DEL,DEL,DEL,29dccd7f21751f3ee40f027eaf701de6e12f5ba0,DEL,8f2c8e9172b4af4c71ea591e74ded7fa3d14ab81,5354ff5ae8ba61682cb40f32f266a1b781849bc0,DEL,518b2b42248c09e390b070b958ce13c0a244dcf6,DEL,DEL,DEL,DEL
12401,DEL,DEL,cee5155414bd70e050f647d3773ba14bd996d28f,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12402,DEL,4c797beb4b7551aa950bfdecf5265e3dad75c0d4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12403,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,0a89d6e2266ebd2b86cfcdbdf8a1bc75a78d168f,DEL,DEL
12405,DEL,DEL,DEL,DEL,DEL,DEL,DEL,defd7ad4aadec22a5362606c4d6d0bacef30cab6,DEL,DEL,DEL,DEL,DEL
12406,DEL,DEL,DEL,DEL,DEL,DEL,17459e446c2932307697b823b691df51942d4455,DEL,DEL,DEL,DEL,914e0cbaaae6c8ba3c5886a397534113406bf451,DEL
12407,DEL,DEL,DEL,c37695057875ee3e334a3c3b4171eebc818f07ff,64555368346d508f0043312793d767d78eed3035,DEL,DEL,ece17d2ba41f1c6739371a262e75d26a01756b9b,DEL,DEL,1684d0b76d307eb3e3d9e80f03ddcee3a202e753,DEL,DEL
12408,DEL,DEL,DEL,af9dc4a200fca0cdd025933187c831d15a6fc7c3,DEL,DEL,341dd0f119713b835e30cdaee27d00e8dca6a504,DEL,DEL,e79d1cc974bf1255af6410097ee7ed0db9d5d4a6,DEL,e0fc9f4945304a2651c6381a7905c7ad9303b122,DEL
12409,DEL,DEL,DEL,DEL,DEL,DEL,a2577bc1077f2e653237fb9095b64f4880d5fc39,DEL,DEL,4369036ad01386483ae436613421560311e5c3a7,DEL,DEL,DEL
12410,DEL,DEL,3128420d2e2e99302d5f076b0c661294c092e22e,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12412,DEL,DEL,DEL,DEL,DEL,DEL,d74264b7a71dc6e629c954a2355183d7a8db05e2,0815746b65dd2c8ff08f0d6f7e9e1692c2a28a5b,DEL,4ba06fff1b874c4f0fa6d48d46a23dc2653e7e41,DEL,DEL,DEL
12413,DEL,da269b4543b5d8519d6dcd8cd13da71b31716dab,DEL,DEL,5bc4d71addff5199ab03240c52c77c4b165a7f4d,DEL,DEL,DEL,DEL,DEL,61e531caefcb13c8472a0627a744598aba770b89,DEL,DEL
12414,DEL,DEL,4b24e0918514583808c80b67d73bc32a0a261e1b,DEL,741cb463978edd71a7d242aeb0f6856313e35cf5,43772e80f33964a1b29e73c86247d85ed152557d,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12417,6cf93ee9bc39376869718f649caa840777243906,d70bb1d84a4d52b05907315d3cd7e8f848a56382,DEL,a78a7e8907fd08cb0209da0ac9e694533672e40a,349dfabadd071de405ee92c05ab7147aeae09a25,DEL,813d858c3965b21313e8cad2234e5176f16d3638,DEL,c373fe682ee1798618c3c8e6bd68c8d8ae6ede87,DEL,d90e97d0c5d855c79deee07de5001d7547bf1605,DEL,ccf717f6fb8afdc59e5206e74092bf3ebbc6b86e
12418,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,120e61abc5767f8d5e57ae7d477a95aba39e040d,DEL,DEL,DEL,DEL
12420,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,b1c74286da895e4e62b563248de99799947df1d6,DEL,DEL
12421,DEL,07c4c6f682a93a3c112ca9879c9f7e9256cac495,DEL,DEL,DEL,DEL,90e6c92a80f1e512036877d3f7e7b283700d8052,DEL,bbf14580cd0b876e14866bd963a74267e8406d53,DEL,DEL,34ab8a55992a4e1c9b77ae9bdfc05b1fc761d564,DEL
12422,DEL,6d6c9b0781fdab4d2e7ba943b9ce8d41b2e98d6b,DEL,DEL,DEL,DEL,ec5dc75a15f4c67985e54ee274b5deb27483babc,DEL,DEL,5a33af4dd5c9d04bdefc67ab04a272af42733d9c,DEL,DEL,DEL
12423,60a7572e9ad94baf9fbd7aa2e2ec19b4e6e1ce8b,DEL,187e0e5f52571f0ca322d3b0189236b07e5b09ed,992877b1af508bf0f33954b9a6a295f436e40a3f,7944b2462e845b6272a9d20eaeb4e0aea6debd47,70ce8a5bee2060955f50defcca4a8377f63c76e2,74bc18e0f62e9f10d98c10abba904eea8a988983,DEL,6d21c5ec3a86b8385d97feef0cd96c5761fa39db,DEL,DEL,DEL,df9b7c3219a1dc6218a6a41d0f0e0228e03b3951
12424,DEL,DEL,DEL,DEL,DEL,DEL,2ac1d02add0429bd2b53e32b79c8e8d48798efb7,DEL,DEL,DEL,DEL,DEL,DEL
12425,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,cdba1d64984825490ff887b43917b7727e79dd9e,DEL,DEL,DEL
12426,DEL,DEL,DEL,DEL,DEL,bda7ece1559df58a1f0710f383e968ad9c6c8e3c,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12427,3c2fea1793c2ef544a48bc70a38997a356bc0d19,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,bccb5574c1fdb15558262c7034868194b5c982eb,1fb66b39ea23be1ae8f1214b0b10e932c459e6a8,DEL
12428,DEL,DEL,DEL,739e39a35b1092338e39dc9744fa8ea7be8f7c48,1d1eec5111bbb3f6ae7c2cd9f36b452ca3a2dd8e,DEL,DEL,50b2b4422a2d906009223d3a37baa41abef3b882,14292d8734a6df20605b770e5df363b1d3fe431c,DEL,DEL,b9e35030afe71b99abc394d41d081c77670d0b48,DEL
12429,ef1058846ad7c44d0478a0b295f2d22a3d911e0f,DEL,DEL,DEL,28fd84bc5e2d00fe2b0e3bb5be2d4cdb424d863c,DEL,1645dcc68a1664fceb60ac4d382cbdd27e26a4a8,DEL,DEL,DEL,DEL,342e258c4bbdc485699372dc7b5303b5de4bf369,DEL
12430,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,954fda86e64acdb08de86b4dfd3e1546e7e42a24,DEL,DEL
12431,b12da19cf9db53c96c9a43a3066b22c8e614138e,dbb7c400c198f4e98b1e63bff8bd8a5222bcbeab,1b56704aa8f0e70f4f6d60cfe65d23fdaf31947e,DEL,DEL,a142c1281a116f6f6e43814ffb21b159324fecd9,DEL,6ca135827f80232dd603e2d5f22e5b20eb7c7a43,97f03599e088c9d2d4e7ce462fc44d7794d31bc2,DEL,65dc50476c27ec86a66f8da6fdae28025df91737,e2326425fdc57d864340b164f45d51e8764cda53,DEL
12432,DEL,DEL,DEL,DEL,DEL,DEL,d9d66c9784362385bc297ee576f14c5e737777f3,DEL,DEL,DEL,9ae90b3b49a1f630572d4c1284bd153a1c959020,DEL,DEL
12433,98d1ca1c4171f171e6a8a6197facd1507f5672d3,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,2ce75a061349ebfed9596b8e305a2b448d9cf051,dbc123b238cc5e85d7f48f4c22bcb5dc408ed4a0,bb9f85ade057de7c804b525bf7045560e9456ee7,7b3d57e33565feeb5818c03ed4d99f0f355048f2
12434,DEL,DEL,DEL,b9a0245884a92f19229c4e57fece0b4f57791a01,DEL,DEL,DEL,DEL,DEL,c04c4c60fcaacd812573d633f85bbd7930a0fb04,DEL,DEL,DEL
12435,DEL,DEL,DEL,4e4c03e6e133eb05674687784f99ebaba930de9b,DEL,DEL,DEL,DEL,DEL,ba6f982bbfecef8fcc9cf5de248734f3dc9b869a,DEL,DEL,DEL
12436,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,cdf036da1057080b2bc7379f328be6b4ff7a461e,DEL,DEL,DEL
12437,DEL,91c995b0fcfb403bb6f33a8bc3faacd227263be1,d325b348cbc6de5a33a3e24b4fdc0f2bf944ea84,f29f02fef61615792a5694831dfa24c15daf3670,cb1fc35d91d8c56e825eb16aa2547f2c6f79ecea,3620ff1379e6a735089f222868dd78ecb49885c0,2301013178cf999f05c8ab47af0baceaa42d1ef1,DEL,DEL,3710619fd79a82e0d7a8009e436b66d091105f11,f2e97b769505b7baefb30e486a4191f996984861,b0aa927f732c80ec20dbea3bc36aa2fe4ff3a0c7,b13ec75a42c93a1a79b0c9abf9fdb7987c5d87a9
12438,DEL,DEL,DEL,DEL,DEL,DEL,DEL,161f3631431f83132ca133f1f425eedce0dc66fd,DEL,DEL,DEL,f498cfd12a312b0878b38d5f9a7ee6a801971d1d,DEL
12441,d26ccc8acabbb549dc012c64c1b022c047533212,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12442,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,313397121a3bbe1944c7b1e764a97501663db9c0
12444,DEL,DEL,DEL,DEL,DEL,DEL,b1b8087c49098653b0b62822a9f720662c6ca617,DEL,df1b8a93b1d39fbe7d9e83537f679a525bcc9cfb,8768d4886cc5369b861af6a04c54963004c9857f,3b7747c682faae9b2693e3887076274f996d9095,bd3e33b041ec869b8fc6907714c86f568805e1fb,DEL
12446,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,9156188beb7875eea110163ad0c85a891262ddff,DEL,DEL
12447,DEL,DEL,DEL,DEL,2cda108d69e92e0dd8650f90b6e0ef977ad19e00,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12448,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,bfc4984e85bfd691b340f685f029a5fddb690306,DEL,DEL
12449,DEL,DEL,DEL,DEL,DEL,DEL,e54bce1a8b004f827d07fdf808e32d4844ca2272,DEL,face25aca07b5582b262eff5accb8e704814cedb,97ebb91cf2b39d3e7fcc71b6f5f946e4392c52b2,DEL,9e67c76af166ab96b4d4c8443f611fdfd11f7336,DEL
12450,DEL,DEL,DEL,DEL,DEL,DEL,d9a7e95973c1206fe21fcac98dce7e42a4a144de,5e5f41f768e794cde9ba56315b0e2a54bc16ff51,DEL,DEL,DEL,DEL,DEL
12451,DEL,4b1fafa1b3eaeeb51d8464e14619c43d990d1abe,DEL,DEL,DEL,1dcf88c1c3f9c39f12f805e4daf822d789506488,DEL,DEL,DEL,DEL,a4b1e7fa90f73ef02b43e502b67fb9b6315e4711,01051e99427580bc4ad3d17bada6337b50b87d21,DEL
12452,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,c38b7dd35892e66ab2e0257208a160408a756506,DEL
12453,DEL,DEL,DEL,DEL,DEL,DEL,DEL,aff0d3fb2ef14e206aefa5692c281aac93164a3c,DEL,DEL,DEL,DEL,DEL
12454,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,2e20aae1146d5e4687338f3daa7a5816d9b7ab72,DEL,DEL
12455,DEL,DEL,675a2397052b24e36275ea4b3e39c6d0c6a26cfa,DEL,DEL,DEL,9bf64c41b347104a6527957ffe6d359b499632dd,5648bb97b2a920c3bcbdd0b1d46ee8f4502f24d9,6f5549fc84e980b61ddb0b85c9d7425e8dc0fb55,72a9e1b8789dfc3a87495679c1e961ae8f9a1dc3,DEL,DEL,DEL
12456,DEL,DEL,DEL,87cb7f364111fcee7e802802b8d71989a2e3b694,DEL,DEL,DEL,520764f569a390720489238de3381f8623b17453,DEL,DEL,8bb92cc33b9cf2e30a72bec384813db0ee72d901,DEL,DEL
12457,DEL,DEL,DEL,DEL,fd486daf1acc1a36b097754c96f4ace8633ce394,DEL,DEL,DEL,DEL,f4ce22888d9427788bc0cd0f5249d1b70fa29ad6,800e03811872f4d8f936c957c92da1fa7696932f,DEL,DEL
12458,DEL,DEL,a01fa3a915962b6e85b66ec01a97e96fde31c8a2,DEL,DEL,DEL,DEL,DEL,DEL,436eb291f7ab92911ee8c5fc817e2de2c95722dc,DEL,DEL,DEL
12461,DEL,DEL,DEL,DEL,DEL,DEL,DEL,1dd1d499440dd5169ea91df0e8d859d4992e8c98,DEL,506894bf81973d425ea4f2c65a8508ac266904bb,DEL,DEL,DEL
12462,DEL,DEL,9ad5eccceb231bb437f84a49f1bc1b5c2b0a4084,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,ef7ab7fbc4675f4687d71ba56964eebb6b35a772,DEL
12463,DEL,DEL,DEL,DEL,6fbb1be88d358465ad8731ead130a8c2e98869bf,c47fe93a63603ebe93bd573de1927dac598b7e99,c38c64c6be07a82e738f49c3ac9584faaf68cfdc,DEL,DEL,DEL,2fe8c5a72a73b599da691f15062543e0be342efa,DEL,DEL
12464,DEL,DEL,d47330ffad05010c95047bbabc0cc949d13a98e1,DEL,DEL,3acd77a6345e39a885d1868d880b0b4d848344b1,DEL,def3f0879ee1eed37fcf87fca2546f165d3dd4d5,62dd7c14831c3ab82fef876548901a9e11bbd458,DEL,DEL,770507a1b7095ccef98dff049736cfbefc7d5127,DEL
12465,DEL,DEL,DEL,DEL,DEL,DEL,0f96f7ea3669386c660e50cbc324596ef4ea906e,DEL,DEL,DEL,DEL,06f3486bea37d9aeaa8efa06de6e29cdbb6a06c8,DEL
12468,DEL,dd5944a29962ad52a391cc2f275feccb6abb2d6a,DEL,DEL,DEL,DEL,3301973705e0d796a14f9fd07ef4cff7566fa6bb,DEL,DEL,DEL,DEL,DEL,DEL
12472,3a872cefa084e140ee1546d50291233fee528a63,8b8f5b34207ecd2483d31c6e2589aa593bab9491,DEL,4cd2480d3fac2fb490977f9693df13373badb221,DEL,DEL,5d4f4759e9073b67f5fb2af3b6b632e645db9329,10846fa7b09477e6e23485fdc77e0017f40b2807,DEL,DEL,5533d4361673e737e8ff9ddf5961b753fd05788f,2d93c8376f1141661e13033f9f4a9f78c5546796,DEL
12473,DEL,DEL,DEL,DEL,DEL,DEL,d580eab4300066f9fc88c2856c0f8f946c10fe93,DEL,80c78415384adb52f847b588cb62d75a6dd33f5d,DEL,5e5616e6daa1fdbb414a59c2814b02300ef2b8d3,9fff27344fdec3135b558f2917a279f148c3e0c1,DEL
12474,DEL,789c33f70d87871574864831b0b7e4d2ab74a3b6,918e05cd6e69cf443ae6832561000cf9482fcbdd,85bea343cf9b471b13e4d4a4f4740f1a8d6061a3,DEL,7f33fa9a0e224516bcb1de1b0775e21c572578b9,d67e2dce00327e9d2d550ca32f2075c7920e1c27,60b7774a486280bdf2258a52054bd57672f16882,DEL,bdc52ec008652fdbc8f177014dc9d343fa2ab7b1,be291140e35f2cf8bd8cc25a97ec532b6d8df249,37881d1e0b730ca5c1d99704dbd3648b0df976f5,DEL
12475,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,af100969b89834c6ca769304cd4e0728b0e314f3,DEL,DEL
12476,7bca8ee254afbe9671d0d5314f1fa4e4bf137555,913955dca5c8e3cabb0d025a8996df2c25d82c36,40e560c0002e5e30254c4818e3a6d2e1f843e9d7,DEL,b177c0b81676af090e3128a2e10f3ac7027ddf1c,fcd314432ba46ac1af28a70f015dcfd0753f1143,DEL,b167b5557fe9134876e7cf4e4fe766b0d905c18f,DEL,cac8b7ed8442fceddaa00a005de55f6ac9627c60,3a4b82ac2902b4614ae07d017c8bd9c86476e32f,4066e6419ae2bf75d8d5bad09a7b7211aed22684,DEL
12477,DEL,DEL,f44cde226289dd25d776cc5a42b40c2954d2382f,DEL,d09608cbc29dbae7b33bc539e853153e33a8d9ac,DEL,DEL,DEL,32ff70602f218cf268ed416fd5cde9cf19a176e4,DEL,bc5c5c5e2c36ecce98763c55826afe677d947614,4528d34eaa14c6bb1715b97416c29437fd2ac472,DEL
12478,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,2c580a684b8b40e78829759a56dd978cca545cd4
12479,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,7f869189d7b3c8a67f98bda2d33ab71636b67f48,DEL
12480,DEL,6932c310c59003dff67117eb1b4a0ac01c8f692e,DEL,0636dd82de9c6954fc3294ca026071da8ad62578,DEL,DEL,DEL,b77c6620b0a74cf60e349ef7de45712ccb543782,DEL,DEL,DEL,41799d08d668cca2564275c11c17457408213402,DEL
12481,e30f3a2b109fe0576106dce745aea5131232ba04,225cab9bcb3d99c59dedcae25be80b3e26fcef67,DEL,3b123f63bdc9dd14ffcba95abc7d96d69f4b63df,DEL,990da5a734bb5f202bfc6ff72a4f450402eee563,f9aa9c6b0ddb1180e40ce83ca1bc57dbeccf0583,DEL,DEL,DEL,0421bcace4202fa6856698e232f94d1cb7afe56e,d766bdc544dcd87ff6cf7de8b44c92e0a3ea8f7e,DEL
12483,DEL,4afbc7b59a1f4eccdd5f9b1803493b7a6753c6e6,DEL,DEL,842f150d018ae45c3d1c089a88d51d3af7796ea6,1864dbbef46a7f35e4ce754c4a8281d0bd1abcdb,5354ff5ae8ba61682cb40f32f266a1b781849bc0,DEL,DEL,d293e3c6e8e154cbfc6b944e6732df1308b6ff3b,6a0582b2b6291cf68f750dad2ebc3fb3b57c867c,09cde3d851ae2a39ab19ce889df5545874080c4c,DEL
12484,DEL,73437e857d96fae964ec0c03fa018a27579646ed,DEL,DEL,DEL,DEL,bf36adc5686d953bf8659f0aaefa69996eb50852,DEL,aa115b05c2032ae557e0d1e8b3a28631bab13f37,DEL,DEL,57a53173a5c561474cc2790b832641b20689021e,DEL
12488,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,40e0f47b0d0a185069ce513e764efc72dcbfc0cb,0282be64b084fa97e031335b46dce41a8c26304b,05c7deb1646303784bb9c7c03837fb573be17b8a,DEL
12489,DEL,63ba320eae3370d0f3185717c42fa67fd0214716,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12490,DEL,03fa8be03d8211ef889996c8c6c2962d95a1d09e,DEL,DEL,DEL,863477a6df8ead5f20d65b217facea951dbd9ba4,b6b5f6b2f1250bf3d45064e892809232707220b2,7a9a213c53f4c6bb5df779ff402c429fb90faee7,d3bb48e9e794b4e6cc697a8865edf2e157599f6f,0759e6298260964bb815321b4736c40c87636e8c,DEL,dc2d6ede3c798b0e1c26d004eedf338a03eed827,c3016b75da8dd5465b62f1bb1aa4be85140f13f9
12491,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,2e853348d3473245b199b7575bb17ad3ba04e07e,DEL
